Customer_ID,Age,Gender,Annual_Income_USD,Total_Purchase_Amount,Purchase_Frequency_Per_Year,Support_Tickets_Opened,Subscription_Type,Days_Since_Last_Login,Email_Engagement_Rate,Region,Promotion_Response,Churn
10826,52.0,Male,17457.88786097845,3317.473496424489,44,2,Basic,201,0.7404545972959252,South,No,0
10827,51.0,Male,51602.67669956232,2910.8431786962287,10,5,Standard,277,0.8316664882276407,East,No,1
10828,,Male,38850.87469385456,805.3284167244208,45,2,Basic,169,0.30754891626043057,West,No,1
10829,19.0,Female,47163.45322063523,1360.4564429157592,26,2,Basic,156,0.46106544256610604,South,Yes,0
10830,47.0,Female,58544.201409295754,4221.044903298987,30,3,Basic,144,0.9952535317406876,Central,No,0
10831,30.0,Non-binary,45797.32762131939,3349.9667220085867,27,1,Basic,22,0.8073026329465866,East,No,0
10832,58.0,Female,47866.87621901916,2297.1630645322316,44,2,Basic,256,0.04459771281393321,West,No,1
10833,33.0,Male,,994.7470159859402,19,3,Basic,297,0.05452810000815789,West,No,1
10834,22.0,Non-binary,47402.299058552664,137.68607628882836,1,2,Standard,65,0.5796270415909823,East,No,0
10835,72.0,Male,39170.30455395178,1628.2482756242287,33,2,Premium,272,0.3733023222133546,North,No,1
10836,45.0,Male,29177.41529590679,368.75008894067685,11,0,Basic,97,0.2360588973890465,East,Yes,0
10837,70.0,Female,60048.63676023687,2463.19225212853,34,2,Basic,268,0.3201181267774268,West,No,0
10838,56.0,Male,47252.43108430701,4126.827118515222,38,3,Basic,25,0.958950961776622,West,Yes,0
10839,62.0,Female,30017.184239196886,1498.4534407732567,16,1,Standard,347,0.3215675263519532,West,No,1
10840,37.0,Male,73684.9381365856,4253.995391619743,1,0,Standard,70,0.36183422963741174,West,No,0
10841,41.0,Non-binary,60070.38245875742,3552.365540824288,41,0,Basic,126,0.4513161431581748,East,No,0
10842,,Male,37180.74207136419,713.7854138388403,28,1,Basic,200,0.1608660279174715,West,Yes,0
10843,47.0,Female,44430.457060605506,3258.353267220958,15,1,Premium,216,0.38933372474670946,North,No,1
10844,62.0,Male,70696.1795076953,843.2310557971617,16,2,Basic,317,0.6465548419254344,West,No,0
10845,44.0,Female,52368.57327227954,3308.4755093471017,46,3,Standard,40,0.2592216007903294,Central,Yes,0
10846,43.0,Female,48724.445858954445,799.3009751677199,32,1,Standard,358,0.6229200128322895,West,No,0
10847,24.0,Non-binary,66260.12731752924,2023.3056934762735,39,1,Standard,7,0.24473436582507468,South,No,0
10848,59.0,Female,52482.74673482853,2876.311924167149,1,2,Standard,318,0.7866879957922744,North,No,1
10849,64.0,Non-binary,73445.05489584635,346.8334399773145,48,0,Basic,262,0.9374569543610768,Central,No,0
10850,70.0,Non-binary,48809.496374500624,851.2108897871841,9,4,Standard,325,0.44441970215869275,South,Yes,1
10851,,Male,46444.46027771292,1670.0032427560075,29,2,Standard,9,0.9635276606038553,North,No,0
10852,22.0,Non-binary,55248.87879046642,2365.3684202821205,25,1,Basic,154,0.6643816237373639,West,No,0
10853,40.0,Female,69470.16187546078,4306.587740215029,11,0,Standard,339,0.7116379666706862,West,Yes,1
10854,45.0,Female,58742.697240680995,1017.6381329345126,42,1,Basic,258,0.5113416498655368,West,No,0
10855,51.0,Non-binary,56553.17711240352,1802.6076574623755,11,0,Basic,244,0.2274579662267069,West,No,0
10856,70.0,Male,42889.20215895772,2431.303557772885,6,1,Basic,223,0.9397259563533009,North,Yes,1
10857,32.0,Non-binary,40685.25638276526,1549.314924347907,34,2,Basic,350,0.9698386953983335,East,Yes,1
10858,49.0,Non-binary,69486.6360568308,3166.164115732267,44,2,Standard,276,0.8419792844661872,South,Yes,0
10859,43.0,Female,71062.63529288399,1357.3519304022536,14,2,Basic,339,0.4635110096889796,West,Yes,1
10860,65.0,Male,70578.92673522362,3884.5170634548927,8,5,Standard,290,0.17121737583294683,West,No,1
10861,48.0,Male,66865.75833160547,2575.2550647707985,25,1,Basic,307,0.08969564125045348,East,No,0
10862,36.0,Male,61697.75150066978,522.89392895944,4,1,Basic,214,0.5045515353152369,North,Yes,0
10863,26.0,Male,61468.143352524574,3172.294586636592,31,3,Basic,187,0.30522480031759147,East,Yes,0
10864,46.0,Female,57003.89865347886,2889.293168613911,21,2,Basic,27,0.8568076062603158,West,No,0
10865,71.0,Male,63431.08250771836,1759.1270356126963,45,0,Basic,77,0.5437784064544445,West,No,0
10866,68.0,Male,54374.640515110834,154.66968410620467,32,1,Standard,199,0.9207065677767766,East,No,1
10867,56.0,Male,63389.065041212336,1083.4375566544254,14,6,Basic,313,0.7253062625375666,South,Yes,1
10868,21.0,Female,68763.39715679534,2087.9766915235277,28,2,Standard,132,0.4522173997495006,North,No,0
10869,,Female,36133.55562157407,1079.5787655871572,25,2,Standard,182,0.74309715978208,Central,No,1
10870,73.0,Male,71444.70868375996,2929.7064926044213,28,2,Basic,324,0.9680862815301868,East,Yes,0
10871,46.0,Female,54132.82595925109,3590.391980238658,15,2,Premium,214,0.5628816591590435,North,Yes,1
10872,69.0,Non-binary,76872.99788219898,4294.486518079095,46,1,Basic,187,0.31409724446149667,East,No,0
10873,28.0,Male,74056.99291129703,3270.2148315503687,44,0,Standard,145,0.3718064516437478,North,No,0
10874,50.0,Female,39538.72048734594,3476.1451841485823,22,2,Premium,290,0.6203489211816018,South,Yes,0
10875,55.0,Male,55009.52279326023,3081.36513962957,47,3,Basic,244,0.9717840559515222,South,No,1
10876,28.0,Male,27012.496013090156,4928.881682302248,6,2,Basic,92,0.4720648082046798,North,No,0
10877,44.0,Female,49208.845284546915,1378.9027884915502,2,0,Basic,79,0.7089562428479907,North,No,0
10878,50.0,Non-binary,60336.09411434321,1404.6675345125159,6,1,Standard,275,0.17917495991484933,North,No,0
10879,38.0,Male,67704.31462503395,719.0348429671124,23,1,Basic,214,0.6204423614977324,East,No,0
10880,56.0,Non-binary,56038.54179443313,2479.8531967607087,26,1,Basic,196,0.7338875836108059,West,No,0
10881,48.0,Female,61641.39370583213,571.1923477915174,11,5,Basic,319,0.42333896973110485,Central,No,1
10882,55.0,Male,44463.43898436206,1423.7183248007082,1,1,Standard,156,0.63634323124667,East,No,0
10883,,Female,54714.7103561669,2465.136550979819,28,3,Premium,256,0.22705684100771928,South,No,1
10884,19.0,Female,46147.623913196076,4792.218518057085,22,7,Premium,192,0.4594144239889545,South,No,1
10885,44.0,Female,59238.376607287595,4822.68366981682,41,6,Premium,298,0.8255779353375223,North,No,1
10886,53.0,Female,75845.91823727805,3744.327147269123,13,4,Basic,352,0.19964584826226484,South,No,1
10887,28.0,Male,54145.94932977908,2007.3257917208562,41,2,Standard,95,0.08907288603689845,North,No,0
10888,64.0,Non-binary,34433.57220645869,4339.2902395450765,47,3,Premium,103,0.696423624234035,South,No,0
10889,35.0,Non-binary,57944.143861446835,4389.733429347438,36,4,Premium,273,0.31352955513978,East,No,1
10890,18.0,Male,65581.53620111287,4559.967165903106,22,1,Basic,263,0.48810006997498345,North,Yes,1
10891,52.0,Male,41229.60336610643,3236.1227362545437,4,3,Basic,24,0.8918286379682085,West,No,0
10892,52.0,Non-binary,73627.61732737324,1088.7846984786142,44,1,Basic,332,0.17301783462330067,West,No,0
10893,48.0,Non-binary,46054.90978376273,546.2957865763403,41,1,Basic,111,0.7730214017971683,Central,No,0
10894,45.0,Male,43596.47174795203,4582.3999697966365,18,0,Standard,149,0.5066921069556581,East,Yes,0
10895,56.0,Female,28290.695692803736,372.17592979585464,38,1,Standard,319,0.04661366110405629,East,No,1
10896,18.0,Male,59031.99138812125,1549.8612912461747,17,3,Standard,190,0.17948843633102096,West,No,1
10897,,Non-binary,82239.87279219071,2486.1126584849117,25,1,Premium,253,0.4955248783831834,North,No,0
10898,,Female,60501.25062928395,207.68579508003148,17,1,Premium,29,0.22460515820792848,West,No,0
10899,55.0,Non-binary,43987.252548147124,4543.870067523395,29,1,Basic,195,0.35542845882532625,South,No,0
10900,37.0,Female,62698.26021357442,1506.8928748739513,45,3,Basic,291,0.6932523877103218,East,No,1
10901,20.0,Non-binary,,239.6735147108186,44,1,Basic,58,0.8475542088413166,Central,Yes,0
10902,68.0,Female,72409.97848102625,4968.59098640994,46,1,Premium,281,0.4407845272559442,Central,No,0
10903,19.0,Male,,1625.826586005825,8,4,Basic,56,0.5091350109149426,East,No,0
10904,35.0,Male,78295.89655063173,4396.148046678327,29,4,Basic,77,0.5904601463650442,Central,No,0
10905,61.0,Female,58201.691139837974,2322.0248242123166,15,2,Standard,142,0.16978399413875866,West,No,0
10906,27.0,Female,81297.9183776797,3349.316915169495,41,0,Basic,34,0.5974750193593685,Central,No,0
10907,22.0,Male,57333.82320797312,1281.3417327330383,33,0,Premium,203,0.809110952240225,South,No,0
10908,26.0,Male,63651.44555208543,2564.0891021874077,49,0,Basic,131,0.8950662975547504,North,No,0
10909,19.0,Female,40770.58106824265,1362.4908428826323,10,1,Standard,75,0.19108961005200553,Central,Yes,0
10910,51.0,Female,69772.609974966,4760.311018199008,37,1,Standard,287,0.8565945293917238,Central,Yes,0
10911,55.0,Male,38846.305339057886,398.63252083960685,11,1,Premium,296,0.8755716563175476,South,No,0
10912,48.0,Non-binary,59031.67962975237,1445.9022447737525,35,3,Basic,96,0.7628944910059959,South,No,0
10913,27.0,Male,48541.903361535384,4476.233495094406,34,2,Standard,9,0.8191320449880468,South,No,0
10914,67.0,Female,53678.42679662234,2452.1761917856907,32,0,Standard,344,0.44357287242262255,East,No,1
10915,29.0,Female,71278.37160351667,3040.412148330433,22,1,Basic,42,0.9712675348751307,East,No,0
10916,53.0,Non-binary,49674.66234905752,3293.2975203286483,4,2,Basic,298,0.7178349356205739,West,Yes,1
10917,71.0,Male,71585.12481845912,447.5448076904606,2,3,Premium,231,0.25752343167127023,South,Yes,0
10918,38.0,Female,48895.54828898296,186.91983045206683,33,4,Standard,319,0.029451551078713778,West,No,0
10919,66.0,Male,56963.58985233051,4695.421153385402,9,2,Basic,313,0.175456057958973,West,No,1
10920,64.0,Female,87247.25531203877,1430.3639419547155,35,1,Premium,48,0.745791553449126,South,No,0
10921,23.0,Non-binary,56825.82986410396,1963.5342411340914,38,2,Premium,78,0.8621330808622569,Central,No,0
10922,65.0,Male,53862.05360509949,3442.256536545393,31,4,Basic,127,0.08749014310496761,Central,No,0
10923,66.0,Male,,1257.8889976563341,14,3,Standard,269,0.6542209761694356,Central,No,1
10924,,Non-binary,50046.25716505899,3692.0497138208393,31,1,Standard,10,0.3690096806820078,North,No,0
10925,27.0,Female,39979.66633592278,2345.386692600023,33,2,Basic,330,0.5876592725859712,East,No,1
10926,22.0,Female,85887.22289128762,4297.388045908217,44,1,Basic,271,0.8487964562305048,West,Yes,0
10927,63.0,Male,48905.13658046484,1464.8491152508636,16,1,Standard,297,0.42794849303089655,West,No,1
10928,,Non-binary,32162.83521684334,1098.730154270163,20,0,Basic,346,0.18743006797501327,North,Yes,1
10929,38.0,Male,52668.90386041234,4175.272933986873,14,4,Standard,178,0.11349985080823621,South,No,0
10930,62.0,Male,60353.09969976837,1698.997718464885,35,2,Basic,39,0.9984418559145519,North,Yes,0
10931,43.0,Female,51883.06593741712,2118.1563654024744,46,2,Basic,95,0.7673308137282097,South,No,0
10932,55.0,Female,54268.838528732005,3989.168380171166,49,2,Basic,273,0.05430442820152115,Central,No,0
10933,61.0,Female,52541.456349622444,3214.3250331354175,45,4,Standard,236,0.17161427805648422,West,Yes,0
10934,43.0,Female,61383.051890440416,2264.4568631181182,33,4,Premium,185,0.6850301109605219,South,No,1
10935,25.0,Female,67284.667869019,1324.4634936323341,29,1,Premium,245,0.422817847937346,North,No,0
10936,22.0,Non-binary,52113.039947918594,3844.584747373645,8,5,Premium,77,0.6206517811840889,East,No,0
10937,32.0,Male,93844.69522503318,984.1120690012795,34,6,Basic,265,0.5650309056647699,South,No,1
10938,,Non-binary,70613.37465867162,4648.570042873498,47,0,Premium,128,0.1570429488766426,West,No,0
10939,18.0,Male,54918.15067280283,836.5487387026864,14,3,Basic,316,0.4394163643537744,West,No,1
10940,33.0,Female,35223.480532530666,4044.175090541751,14,1,Premium,142,0.5301633954458974,West,No,0
10941,54.0,Non-binary,56714.08989893025,2178.8194469678556,15,6,Basic,278,0.43839773916462255,East,No,1
10942,20.0,Male,67208.28473069303,1011.430541374209,42,1,Basic,53,0.4809596156424524,East,No,0
10943,69.0,Female,67323.25259770354,2071.6567973601786,20,5,Basic,345,0.9893596924913735,Central,No,1
10944,64.0,Female,27210.095140414694,1185.6038993796747,28,2,Premium,323,0.9851569191120563,Central,No,1
10945,48.0,Non-binary,56730.423641998415,766.3688890956521,4,4,Standard,153,0.35252593839827573,East,No,0
10946,30.0,Non-binary,47791.19956133154,1271.8614547597365,7,3,Basic,126,0.7294807707249898,Central,No,0
10947,73.0,Non-binary,77457.9425314772,4350.252515437438,2,2,Basic,219,0.23365230190161013,West,No,0
10948,33.0,Female,56855.189067926774,619.1176986511387,9,2,Standard,110,0.9914538657765514,North,No,0
10949,72.0,Male,20736.860360705992,4865.443980062664,23,1,Basic,170,0.4137565645943039,East,No,0
10950,60.0,Male,,124.49242306961641,36,1,Basic,60,0.5838524486722183,Central,No,0
10951,38.0,Non-binary,25751.7813648615,3325.3669565170912,12,2,Standard,76,0.3812241516639828,South,No,0
10952,19.0,Male,61751.73761372798,4296.908725706621,23,2,Basic,15,0.15660991694767845,East,No,0
10953,71.0,Female,93807.9736425815,4676.392475821145,31,2,Basic,265,0.1539882159194632,North,No,0
10954,44.0,Male,75405.19232575897,805.5294079380973,42,4,Standard,310,0.9393839075371786,East,No,1
10955,55.0,Female,58882.41840058031,3521.221632616466,11,3,Basic,42,0.552543091614357,Central,No,0
10956,,Non-binary,45108.094322131146,626.0111591626718,1,0,Basic,301,0.971593430065702,East,No,1
10957,55.0,Male,74112.47920889946,1827.7963199847245,13,0,Basic,320,0.4028607440479307,South,No,0
10958,63.0,Female,64538.35599599403,3686.4391517842687,39,5,Premium,127,0.4740887547889594,South,No,0
10959,42.0,Non-binary,50997.39187269045,1795.268808199028,29,7,Basic,213,0.2182648202330867,South,No,0
10960,28.0,Non-binary,46918.605617635585,1635.5361685772323,6,0,Basic,59,0.10477623937683067,West,No,0
10961,25.0,Non-binary,41398.915550445454,668.6676321318001,31,0,Basic,101,0.7828400386750733,West,No,0
10962,25.0,Non-binary,60620.25927143733,425.54666220763124,9,3,Standard,155,0.3959944441158393,North,No,1
10963,50.0,Male,48748.550841675096,664.8621572806097,18,1,Premium,261,0.7866044379225597,South,No,1
10964,70.0,Female,57517.71754116674,4389.8263972316,3,0,Standard,91,0.4476489173325867,Central,No,0
10965,24.0,Male,68916.51836557264,154.87277436653372,32,0,Standard,23,0.924836388618342,West,Yes,0
10966,55.0,Female,48374.374437833154,3495.0427607229162,45,2,Basic,44,0.8840364840220548,Central,Yes,0
10967,38.0,Non-binary,64676.49664301248,3866.258726452659,3,1,Standard,232,0.8211861470062106,West,No,0
10968,25.0,Male,73334.93808328602,2882.6526902244013,45,3,Basic,220,0.793242120062928,Central,Yes,1
10969,68.0,Non-binary,60927.70929360034,3680.7992697974278,30,1,Basic,69,0.6579231415757815,West,No,0
10970,71.0,Female,65493.499222773156,3296.1213782229916,6,0,Premium,256,0.8708285981384531,East,No,1
10971,38.0,Non-binary,61039.59246727018,2332.236596563994,27,0,Standard,156,0.851495326042646,West,No,0
10972,73.0,Male,55243.93052033671,1975.2810965937088,2,2,Basic,4,0.21289704339600468,Central,Yes,0
10973,37.0,Male,67557.07506577179,4712.52674318535,20,2,Basic,113,0.6968874801684959,West,No,0
10974,25.0,Female,79138.21216950999,4862.496163595293,17,1,Premium,248,0.8344446181388816,Central,No,0
10975,63.0,Female,67824.87110834097,3291.229877762645,33,1,Basic,267,0.7453144497214705,North,No,0
10976,48.0,Male,52095.70822458845,1066.7643155025116,17,2,Basic,53,0.017039590528915127,West,No,0
10977,67.0,Male,,2294.7058959451588,37,2,Standard,249,0.6175065648373906,West,No,0
10978,74.0,Male,53049.15795344284,2533.0337014047745,29,1,Premium,362,0.28492558982689997,South,No,1
10979,46.0,Male,69211.41358470768,3814.053257057242,9,1,Premium,70,0.7738074426167902,West,No,0
10980,65.0,Female,47106.40488449445,3372.1079434793646,4,0,Premium,69,0.7405128693231522,South,No,0
10981,26.0,Male,39634.42204468844,2622.590704196686,46,2,Basic,226,0.10879466087737033,North,No,0
10982,32.0,Female,62033.850938317795,3433.7863331570693,40,5,Basic,153,0.3338278421730523,North,No,0
10983,47.0,Male,55324.644420132616,217.87854899549237,13,4,Standard,256,0.9005574261035264,South,Yes,1
10984,43.0,Male,77219.74772588113,3905.513077233383,6,2,Premium,154,0.4832175106729437,South,No,0
10985,27.0,Non-binary,21150.354305215165,1136.9979466340271,46,3,Basic,219,0.5068619172961917,North,Yes,0
10986,46.0,Non-binary,58121.27296383604,3316.404783849631,9,2,Standard,158,0.20385361125868495,West,No,0
10987,71.0,Male,48944.0900100706,658.4689354713448,26,1,Premium,361,0.1778444233164358,West,No,1
10988,33.0,Female,67154.18680451966,660.8580960310372,49,1,Premium,180,0.06694470066543168,Central,No,0
10989,,Male,50800.10396788272,274.72245479983985,39,2,Standard,115,0.07976560906686181,West,No,0
10990,37.0,Non-binary,46359.24308859089,4560.140769752207,41,1,Standard,47,0.17526751950318253,Central,No,0
10991,62.0,Male,69038.20109316357,3062.337912689879,47,1,Standard,137,0.014013960372628809,South,Yes,0
10992,71.0,Non-binary,74184.79623490981,1873.6134875228267,42,3,Premium,155,0.994509900497574,South,No,0
10993,54.0,Male,53534.78955308174,3960.1109309946128,14,1,Standard,267,0.4348482536836681,East,No,1
10994,39.0,Male,53822.508917545914,3167.8027830608607,48,3,Basic,270,0.40825943438552326,West,No,1
10995,,Female,74058.70907882991,3138.394537773408,34,1,Basic,65,0.5866380401141434,Central,No,0
10996,40.0,Non-binary,72382.63235498087,2486.5096923787332,4,0,Basic,337,0.8552419589965713,North,No,1
10997,58.0,Non-binary,70471.38531466223,138.8412154742225,21,1,Standard,116,0.6633299435662114,South,No,0
10998,57.0,Non-binary,48959.03681629419,1366.4662814822052,31,2,Standard,189,0.21391787166111131,West,No,0
10999,46.0,Female,45122.97022096843,634.4758035404064,47,2,Basic,299,0.7449904962844331,West,Yes,1
11000,33.0,Male,79549.65587211083,3345.8082765286026,43,2,Standard,170,0.14000279291381845,East,No,1
11001,55.0,Female,64145.66133455066,1318.2420267562889,21,5,Standard,22,0.8564838364847364,West,No,0
11002,45.0,Male,,2305.816653850914,43,1,Basic,5,0.7329679272443734,South,No,0
11003,65.0,Female,53404.63003855304,1831.8084616204264,29,1,Premium,185,0.9369529063719721,East,No,0
11004,55.0,Female,56274.580923915804,801.6738158342835,24,1,Basic,304,0.8751121924213802,South,Yes,1
11005,48.0,Non-binary,53415.31178797482,4796.014141125324,45,2,Basic,194,0.4129274947032353,East,No,0
11006,31.0,Female,50616.12961689812,4673.754626973358,16,2,Basic,320,0.8942199388682366,West,No,1
11007,70.0,Male,73459.02668898126,514.5801115795387,9,2,Standard,265,0.8098057130287859,Central,No,0
11008,50.0,Female,62926.06201885472,4154.0902322871825,21,4,Basic,195,0.4472543640119293,North,No,0
11009,74.0,Female,88799.67905293258,2493.0310453102284,2,3,Basic,356,0.6949103986949999,East,No,1
11010,,Male,74280.75784786433,3891.3058344461715,2,1,Basic,60,0.16654835002978918,Central,No,0
11011,74.0,Non-binary,57044.67380743166,840.6699414774579,37,0,Standard,140,0.5343278029678299,Central,No,0
11012,44.0,Male,76256.60636342646,748.1432751099642,37,0,Standard,91,0.05362103122036621,West,No,0
11013,41.0,Male,60292.39896691151,4464.7117543865,5,2,Premium,94,0.4108994792819928,South,No,0
11014,30.0,Male,91274.37730796458,4499.315510021198,46,2,Standard,208,0.6281094237848853,East,No,1
11015,43.0,Female,50275.8473425965,2382.969597492683,6,2,Basic,144,0.627486136005119,North,No,0
11016,46.0,Female,61795.67375681529,4363.773208313,48,2,Basic,139,0.37037832936046355,Central,No,0
11017,68.0,Male,45989.43797048962,3370.548862367788,48,4,Standard,325,0.08816248617953237,West,No,1
11018,66.0,Male,49284.058702584734,1006.5477387938608,8,1,Basic,172,0.64098044631731,South,No,1
11019,60.0,Non-binary,49879.08438629395,1711.8758969425287,32,6,Basic,126,0.08472030783081586,West,No,0
11020,45.0,Female,73543.55059163153,766.6971874924825,37,1,Premium,113,0.23432429400566923,Central,Yes,0
11021,45.0,Female,58120.47995322661,3892.348477761572,13,3,Standard,167,0.803281210132202,West,No,0
11022,25.0,Female,18115.665704114508,4927.728551009173,3,4,Standard,202,0.4366506980805087,North,No,0
11023,40.0,Female,56404.88315822438,2777.253800173457,9,2,Standard,137,0.9997716656604436,West,No,0
11024,46.0,Male,40391.73720823879,3313.7356291629744,4,3,Premium,227,0.7702551883996356,Central,Yes,0
11025,22.0,Male,48389.96240090669,3755.8535838548196,28,1,Basic,82,0.40516994058463673,North,Yes,0
11026,59.0,Non-binary,72259.36014569184,1198.869601909403,40,2,Premium,1,0.1098215751565369,West,No,0
11027,24.0,Female,34848.12328088729,1746.4061134038275,16,2,Basic,311,0.42916689419731835,North,Yes,0
11028,59.0,Female,36577.69443352755,2120.3739354887502,11,1,Premium,321,0.1366328309201834,East,No,0
11029,53.0,Male,30092.93005294939,3013.4827295128134,19,5,Premium,252,0.6899338169399739,North,No,1
11030,58.0,Non-binary,49188.66099820604,4267.413632929,42,2,Basic,12,0.1050236737513075,North,No,0
11031,44.0,Male,29655.89769492589,1345.59736849054,22,1,Basic,39,0.94331067854568,North,Yes,0
11032,63.0,Female,,2407.3551235661657,39,2,Basic,64,0.3897559645807904,West,Yes,0
11033,19.0,Female,51553.012389208125,3782.5161649030874,12,3,Standard,205,0.03265995854992987,West,No,1
11034,42.0,Non-binary,59705.65869942118,528.1864975726592,30,2,Standard,143,0.8286026095471871,South,No,0
11035,26.0,Male,41333.11715211433,2613.177945798275,40,2,Basic,332,0.35140219357905345,North,No,1
11036,70.0,Female,60416.58037354649,807.4605464920527,42,3,Basic,174,0.6699468081717116,North,Yes,0
11037,44.0,Female,56660.07414446138,2741.8295939640116,5,3,Basic,216,0.8633278089695067,East,No,0
11038,18.0,Non-binary,63102.28108526464,3862.3315304456405,37,4,Basic,122,0.058824015152714626,Central,No,1
11039,40.0,Female,39390.0784200367,1261.0423141202048,45,1,Basic,101,0.01572310706304214,West,No,0
11040,27.0,Female,84759.30681422177,4262.444382875054,32,1,Basic,6,0.14157346561388362,South,Yes,0
11041,59.0,Male,37909.78038747263,1740.5401394005753,34,3,Standard,221,0.23555169212940363,East,No,1
11042,69.0,Non-binary,45618.858479010276,1034.8458314330737,12,2,Basic,16,0.5241214021191882,South,No,0
11043,42.0,Non-binary,62724.6173834564,2380.0846358471754,43,3,Basic,101,0.9609594085591042,East,Yes,0
11044,71.0,Non-binary,56767.12101081861,4392.767902315506,2,2,Basic,316,0.5450559795757783,West,No,1
11045,20.0,Male,,437.7719997531043,47,3,Premium,233,0.8593024439197412,Central,No,1
11046,23.0,Non-binary,50351.2897712962,1705.100184461562,7,1,Standard,328,0.1996044440377991,North,No,1
11047,23.0,Female,36598.01521090476,3300.4995279486548,32,3,Premium,172,0.8930882354733365,West,No,1
11048,70.0,Non-binary,32124.09293974201,1852.1462566083687,40,4,Premium,186,0.7146071537570402,East,No,0
11049,19.0,Female,81694.17360602517,447.0375741898163,35,3,Standard,237,0.94987409498371,West,No,0
11050,35.0,Non-binary,50455.11439190763,1726.7949470243213,49,2,Basic,31,0.8734672022766238,South,No,0
11051,40.0,Non-binary,52489.07078607818,4122.700992068998,6,2,Basic,322,0.8502595765381649,West,No,1
11052,,Male,82020.87121412944,4843.383860274627,22,1,Standard,256,0.07312307875760249,Central,No,0
11053,29.0,Non-binary,47618.60554551706,294.9180672488202,25,1,Standard,103,0.6738663726821161,East,No,0
11054,39.0,Non-binary,55363.62658773322,2889.4907064118397,47,2,Standard,7,0.3075670821541562,West,No,0
11055,54.0,Male,39511.76447043414,615.9868218315556,13,4,Basic,285,0.2584050688191035,East,Yes,1
11056,37.0,Female,35315.35792015644,3433.942992864429,23,3,Standard,226,0.45317674460902113,North,No,1
11057,56.0,Non-binary,83346.6533201997,138.67190743944965,45,1,Basic,218,0.8672791049484841,Central,No,0
11058,,Non-binary,83554.51405850194,172.23396596612895,44,0,Basic,55,0.08978529428350146,East,No,0
11059,65.0,Female,70315.68560189128,3906.7111495098125,46,6,Standard,261,0.9241777924260314,North,No,1
11060,37.0,Male,69812.69575726692,464.7330812167592,9,2,Premium,159,0.8580209894591737,Central,No,0
11061,18.0,Non-binary,66315.52633060627,1595.3902040066146,42,1,Standard,322,0.27986534868146606,South,Yes,1
11062,18.0,Male,43910.53845459183,4794.398078108772,37,1,Premium,67,0.3393582119177071,East,No,0
11063,34.0,Female,59360.93123445607,4927.710875492609,37,1,Standard,27,0.05072745975425952,East,No,0
11064,18.0,Female,47443.29326582814,890.8740232417273,30,0,Standard,364,0.7296186365614863,Central,No,0
11065,70.0,Male,16153.717080135924,2848.4194150356657,20,2,Premium,363,0.17178759141265587,North,No,1
11066,69.0,Female,71789.04510977195,2839.8292596024694,38,1,Basic,214,0.29536760328282397,South,No,0
11067,62.0,Female,63319.75087734024,2316.6653836098053,44,3,Premium,12,0.39796451091411644,East,No,0
11068,47.0,Non-binary,35241.71087552287,4631.030775493578,49,1,Standard,86,0.40659380792394983,West,No,0
11069,58.0,Male,49595.686170799614,3794.766154708386,16,2,Basic,322,0.8015526714087067,South,No,1
11070,,Non-binary,70782.85581640052,3846.181984841525,22,0,Basic,293,0.4949887714150256,West,No,0
11071,20.0,Male,56979.10361387729,1420.8902156697814,38,2,Basic,279,0.05564736246462365,Central,No,0
11072,63.0,Non-binary,29518.310382286953,2228.1668837880297,10,2,Basic,267,0.6005407250435849,East,No,1
11073,72.0,Female,36802.18244817041,2488.3761225297203,20,2,Basic,264,0.30680940262887146,North,No,0
11074,28.0,Male,82859.26282191664,1564.669001901641,41,0,Standard,256,0.33986442282761054,East,No,0
11075,41.0,Male,55987.903847437,564.6070982940844,2,5,Basic,80,0.20666917488268044,West,No,0
11076,,Male,70877.74885523184,719.1602023638583,3,2,Standard,287,0.11172491011453067,South,No,1
11077,61.0,Male,82575.07753943835,985.2885280865167,42,1,Standard,68,0.2561858799689193,Central,No,0
11078,62.0,Female,48117.16587717634,1097.901338388247,8,1,Basic,339,0.8768437762240147,North,No,1
11079,43.0,Female,60280.77266427741,1287.082865131666,9,1,Basic,119,0.8717451438252614,West,No,0
11080,30.0,Female,25500.41600929967,1351.7541419211225,28,1,Standard,230,0.9450616122061074,North,No,0
11081,18.0,Non-binary,45894.10772747882,2333.010092888926,21,2,Basic,262,0.034224772042585894,South,No,1
11082,41.0,Female,63636.23827475049,2596.9086350476023,33,3,Basic,262,0.900510141534642,Central,No,1
11083,27.0,Non-binary,52118.72146235429,1613.5081198191442,34,2,Basic,362,0.36151779825636776,Central,No,1
11084,52.0,Non-binary,61778.203622723246,4545.752457611568,4,1,Basic,151,0.6485727036199159,Central,No,0
11085,41.0,Female,68948.15643770258,2810.3846443608772,48,1,Basic,214,0.6198230053539941,East,No,0
11086,45.0,Female,63403.89791999477,3958.6369473636933,25,1,Standard,337,0.17169971433881415,West,No,1
11087,53.0,Female,59962.34087947957,4628.765378862133,32,0,Premium,87,0.17210132940085598,North,No,0
11088,33.0,Non-binary,57862.904614788014,899.3620614214456,12,1,Basic,332,0.21338509927845162,South,No,0
11089,57.0,Male,46476.91638687762,2196.5849702066093,2,1,Standard,189,0.2687834825587827,East,No,0
11090,33.0,Female,,2222.730968401583,47,3,Premium,263,0.3694308338877098,West,Yes,1
